courseId,rating,feedbackTopic,feedback
A8,5,網路行銷全方位入門實戰（上集）心得,"老師的教材簡潔有力，並且適合初入門、對行銷全空白的學生。
用小單元的形式讓每次的學習都容易吸收，此外單元結束會很有成就感，幫助鼓勵繼續學習。
老師的講解由簡入深，瞭解什麼課程該擺在哪個難易區，不會突然教太難的，會把比較難的課程留待適當的時機進行教導，且無遺漏。
這個課程真的很適合剛入門或正要轉職的同學，除了教導知識也宣導了一些行銷人的正確觀念，這個課程正是我所需要的，我學得很開心。
想學習成為行銷人的同學們可以參考~^^"
A8,4,希望能有講義整理出專有名詞或重點等等,如標題
A8,5,適合新手入門,"淺顯易懂，完全無行銷背景也可以很容易理解，只是語速偏慢、語助詞有點太多
"
A8,5,還不錯～,蠻適合給需要行銷基礎觀念的朋友~
A8,5,淺顯易懂,"適合剛開始學習行銷的小夥伴們,如果內容再深入一點會更喜歡"
A8,5,推薦,推薦
A8,5,很讚的課程,"教了很多觀念及實作面的技巧, 相當實用的課程~"
A8,5,全方面的行銷知識,想入門網路行銷，這是一個很好的入門課程，能夠一次看到大部分的行銷渠道，並且有基礎概念！
A8,3,淺顯還算易懂,內容圖表做得很清楚，可以從頭開始打好基礎，但是到底主講人有沒有錄完回去聽自己的聲音，超級不OK，口語不順沒關係，那可以再練，但是每一句話後面都要加一個厚、或是兩個厚厚、第一次聽課聽到很痛苦，一直聽到厚厚厚厚厚厚厚厚厚無限個厚.....OMG............
A8,5,課程評價,對於想要了解但沒有方向的新手有很大的幫助！
A8,3,真的是入門課，只適合完全初學者,"這堂課是在作為電商行銷的新人時期買的，大約是剛接觸的頭幾個月吧，為了想多多了解廣告投放、文案和企劃書寫技巧而購買，對於行銷需要會的設計工具本來就會使用，所以在課程講解設計端的Ps, Ai的部分就先跳過了。
但可能是因為自己身處變化快速且需要身兼多職的新創環境吧，在做中學的過程中，如果剛好又沒有空密集的把課程看完，一下子就發現這門課程已經不適用了（不到一年的時間⋯所以抱歉，我沒有看完課程）。大多數的課程，以一位工作內容正是行銷的人來說（每天接觸），真的會過於基礎；如果是以理論架構，或是引導企劃思考方向來說，又有一點籠統不夠深入。
不過如果是對行銷一竅不通，又苦苦找不到有系統的入門方式的行銷小白，或許這門課會是一個不錯的入門工具，可以先看清楚網路行銷都在做什麼。基本上比較像是在了解如何操作，也可以很快速上手，減少自己摸索試錯的時間，但操作的「策略」較少著墨，有點可惜。
不建議 1.可以有「做中學」機會的人 2.已了解基礎操作但不熟練，又想進階一點點（大概是狀態不上不下 XD） 的人上課，收穫很有限。
btw廣告相關內容google本身的免費學習資源可通用，網路也搜尋的到，課程真的很基礎。"
A8,5,非常扎實的內容,對於想了解網路行銷的人，這堂課CP值真的很高，裡面有非常多的內容，而且基本功扎得很穩
A8,5,讚,淺顯易懂
A8,5,簡單易懂,整體上課感覺還不錯，介紹非常詳盡。深入淺出，受益良多。
A8,5,組織清晰，難度得宜,老師介紹的所有概念，都很淺顯易懂而且架構紮實，如果有行銷背景經驗的人，課程可能有些部分會稍嫌冗長。但整體而言對初學者可以說是全面性檢視自己哪個區塊比較弱，可以接著進一步加強的好課程。
A8,5,初學者受益良多,"覺得老師課程編排用心，講解的非常仔細，我認為這堂課對於完全沒接觸過行銷的人來說是個超值課程了！
而且上完課程後對於要充實的部分也有了大方向，感謝老師開了這門課！受益良多！"
A8,3,適合完全初學者,"這堂課只適合行銷初學者，
對於行銷廣告已有一些基礎知識的並不推薦。

另外老師冗詞真的有點太多了。"
A8,5,適合初學者，課程安排用心,"講解清楚還有重點整理，初學者可以放心參加。
(至於語助詞厚厚厚~的問題，我自己覺得影響不大，聽幾單元就很習慣了，還是可以專注在課程內容上。)"
A8,4,難易度可以再調整,"對於已知道基礎概念的人來說，課程內容太淺（很多google就有），有些失望
希望可以開設個別、內容中階以上的的課程（如果有專屬社團可以發問就太好了）
"
A8,5,初學者受惠良多,"建議初學者都要來上過這堂課,對接下來中階課程會很有幫助！其實本堂課結束後就有很多東西可以摸索跟練習了！只要照著老師的步驟去做,疑切都不會太難的！"
A8,4,基礎課程,對一點概念都沒有的同學非常適合的基礎入門課程
A8,5,是我想學的,老師線上課程是我想學的的，非常實用
A8,5,很不錯的入門課！,行銷種類多元，該講的都有講到，很適合初學者，老師的講解方式有點可愛。
A8,5,學到很多網路行銷觀念,從一開對行銷觀念一竅不通，上了老師的課，學到很多相關的知識，也相當實用。
A8,5,很適合行銷初學者學習的課程,對於完全沒有數位行銷經驗的我來說很實用也很淺顯易懂 聽完這些課程能了解數位行銷到底在做什麼 也學到不少技能
A8,5,操作的內容都很實用，很適合新手,操作的內容都很實用，很適合新手
A8,5,還不錯,讓我懂了很多行銷的概念跟原理。
A8,5,新手入門最優先,"基礎觀念講解詳細 
非常適合新手入門學習"
A8,5,沒看到企劃案的連結點,請問要去哪找企劃案的連結點呢？
A8,5,很適合新手,"完全不懂網路行銷的但對這領域有興趣的很適合來看的課程
講得很簡單易懂
又能學到很多東西!"
A8,5,課程規劃詳細，教學言簡意賅,老師的課程規劃詳細，把我認為的網路行銷該學到的幾乎都網羅了，教學很十分簡明扼要，如果口說可以再轉換一下，那教學品質會更好哦，加油！
A8,5,很棒的課程,講解得很清楚
A8,5,淺顯易懂,"老師講解不會很快，適合我這種理解能力差的小子。課程豐富學到了不少，謝謝老師
"
A8,5,課程安排用心，適合想了解行銷領域的大家,"我認為這門課非常適合推薦給想要學習行銷的初學者。老師在課程安排上非常用心，而且學習起來不會感到很挫折。
本課程除了聽課之外，課後的實作也是非常重要的，而且老師也會定時回覆同學提出的問題，讓我學習起來不會遇到溝通不良的問題！"
A8,5,適合網路行銷初學者,內容深入淺出十分受用
A8,5,內容豐富適合新手入門,本課程很適合新手入門建立概念、打好基礎，且內容豐富又扼要，獲益良多。
A8,5,適合入門者,"適合建立基本概念
"
A8,5,適合新手入門,"基礎觀念講解詳細 適合新手入門學習
只是因為影片固定了
舉的案例會變得有點舊有些可惜"
A8,5,內容清楚,"內容清楚，循序漸進
希望老師可以開進階課程"
A8,5,涵蓋範圍廣度夠,講解詳細
A8,5,適合新手,內容及規劃很清楚，適合完全沒接觸過的新手；老師講解也很詳細。
A8,5,老師講的很詳細,對於操作又更了解了
A8,5,對於初學者真的受益良多,"光是上集的課程對於初學者就很受益良多，期待下集的行銷課程，非常推薦給新手！
（至於那個吼吼吼的聲音呢！我戴上耳機倒是也覺得不太影響，認真上課其餘的聲音都會被省略的，只會剩下老師的聲音哈哈哈）
"
A8,5,容易入門收穫多多,"對於想學行銷但不知道開始的人
這個課程是值得考慮投資的
能建立初步概念"
A8,3,內容還不錯但聲音不太ok,上這堂的課朋友要有全程靜音的心理準備
A8,5,適合行銷菜鳥的一門課，大推！,"面向廣泛，對行銷工作會接觸到的各個面向都有精簡切要的介紹；
舉例豐富，有很多業界文案/企劃的實例，可以當成範本應用，也讓課程變得比較活潑；
章節編排有次序，每一單元的內容分量剛好，內容也彼此緊扣。

給行銷新手很多具體的方向和工具，也比坊間書本更貼近職場現況，這樣的內容真心覺得價格很佛(手指愛心

"
A8,3,震驚hahow會員的事實,買過幾堂課程，這堂真的用光我的耐心！聽到單元9就真心無法繼續了......一直“厚”“厚”“厚”....還有一堆贅詞！等我有耐心時再回頭聽吧
A8,5,講解詳細,小細節老師都會解釋
A8,5,課程內容多,知識架構完整，課程內容多又豐富。
A8,4,很基礎的概念課程,很適合給初學者的內容，知識架構很明確，老師重點整理很清楚。
A8,3,內容豐富、實用，但講師表達力有待加強。,課程內容絕對適合社群經營相關作業的入門者，但講師講述過程較為乏味、語助詞過量（⋯厚，⋯厚，⋯⋯厚⋯），聽課過程確實不太舒服，這是比較可惜的地方。
A8,5,適合新手、完全的初學者,對廣告或文案方面沒接觸過的會很淺顯易懂，若有設計基礎的人設計篇可以說是完全跳過
A8,5,行銷寶庫,內容豐富，搭配時下流行的管道，提供了多面向的運用方式。
A8,5,對於想學行銷基礎是個很好的入門,分為五大類主題非常的明確，對於實務操作的單元特別有效，很值得！
A8,3,結尾語助詞重複頻率太高,"聽前面幾堂課發現老師在講課方面的小問題 (例如.......後 .........後.........後)

個人認為不影響學習內容 卻多少會引響的學習效率"
A8,5,非常受用的一門課,自己以前沒有任何的文案經驗，這門課給了我很多想法，也讓我知道要去哪裡找資料，很推薦大家！
A8,5,適合新手,各面向都有帶到的行銷入門課程，推薦給新手:D
A8,5,非常適合初學者,"非常適合初學者的課程，要來接著下集課程，每個環節都有收穫~^^
"
A8,5,Get滿滿知識！！,很謝謝老師深入淺出的分享行銷知識，既能綜觀全局，又能深入細節，尤其帶同學實際操作一次，讓人一次學到會！
A8,5,老師教得蠻仔細,每個章節都簡單明瞭、淺顯易懂 對於沒有基礎的人來說很適合，對於有基礎的人就是強化一些概念，上到一半看到(下)開課就立刻購買了，覺得物超所值
A8,5,非常適合初學者,非常喜歡這個課程，對行銷初學者的我，收穫很多（上/下集）課程都很棒（大推！）
A8,5,有學到東西,課程講到許多面向與技巧，可作為初學的基礎。
A8,5,適合行銷初學者,適合行銷初學者的課程，從網路行銷所需的領域各個擊破。
