courseId,rating,feedbackTopic,feedback
A4,5,很讚,老師講的很詳細又好懂
A4,5,Python 資料分析＆機器學習入門,內容充實，很棒的入門課，讚 !
A4,5,非常有價值的入門課程,慶幸自己買的是線上課程，好課值得一看再看!
A4,5,詳細明瞭，獲益良多,"感謝老師指導
如此帶領之下真的比較清楚AI模型的使用過程了。
面對之後的學習也比較有頭緒。"
A4,5,讚,讚
A4,5,很棒的入門課程,"由淺入深的課程內容
講義簡潔美觀
搭配老師清楚的解說
對資料分析有了基礎的認識
也提供很多課外課程和書籍
讓我們可以再精進相關能力
謝謝老師"
A4,5,完課心得,課程簡潔有力，有實務訓練，很棒。
A4,5,老師上課內容說明清楚且回答同學問題很快速,"葉老師是很有耐心回答同學問題，即使非在上課相關內容只要和python資料分析有關係都願意回答，是值得花時間學習的課程。
後面解鎖課程部分雖然我大部分聽不懂，但也很有參考價值，可以知道在這機器學習以後的努力方向。
如果對於機器學習有心深入研究，老師也有提供參考書和相關資料可以自學，我覺得上這門課是很值得推薦的入門課，可以開啟對python的概念知道程式設計可以做的事情，但有些電腦運算的基本概念可能要自己花時間去學習，對上這門課會更容易聽懂老師上課內容。
"
A4,5,簡單易懂，推薦,老師上課講解非常詳細，還會搭配他自己撰寫的文章，非常推薦大家上這堂課!
A4,5,讚,讚
A4,5,很不錯的課程,內容講解非常適合新手
A4,4,老師表達能力很清楚,老師表達能力很清楚
A4,5,讚,讚
A4,5,不錯的課,原本聽到機器學習都會怕怕的，但其實一步一步慢慢跟著學，就不是那麼難了。
A4,5,很不錯,如題  會對資料分析跟機器學習有初步了解
A4,5,也適合沒程式基礎的同學,推薦
A4,5,很棒的課程,"老師上的課程是基本的入門，得以了解機器學習到底是甚麼。

講得很清楚，自學上面沒有問題!"
A4,4,不錯的入門課程,課程資訊我覺得整理得很不錯，不過對沒有python基礎的人會有點吃力，雖說如此，其實在學的過程中從提供的程式碼試著把玩並上網搜尋相關意思其實也可以學得起來~
A4,5,適合有程式基礎的人學習,適合有程式基礎的人學習
A4,5,課程超棒！！,淺顯易懂適合入門學習！
A4,5,還不錯,沒基礎會學得比較痛苦
A4,5,非常精華的內容,"非常棒的課程！
雖然上完了所有的課程，但是還是有很多地方不太能理解程式運作的原理。
需要反覆地複習才能更深的理解每一行程式運作的方式。
有遇到任何問題都可以到FB的社團搜尋或者是直接留言詢問老師。
老師的回覆速度非常迅速，可以馬上得到回覆。
"
A4,5,對初學者很有幫助,課程內容很實用，也講解得很清楚，在FB社團也可以隨時發問，老師都會很快回答問題! 謝謝老師
A4,5,我應該早點看到這堂課的,收穫良多
A4,5,課程完成,課程十分充實。多謝導師教導。
A4,5,Python 資料分析＆機器學習入門,作為初學者可快速上手機器學習相關內容，很推薦聽課！
A4,5,內容豐富充實,學到很多觀念，老師也介紹很多書籍跟相關資訊，還要多花時間去研讀、實作。
A4,5,很用心的課程,老師上課內容非常精實，從中學習到很多運用方式還有之後可以參考的學習網站
A4,5,很棒,感謝老師
A4,5,Python 資料分析＆機器學習入門,講解得很仔細
A4,5,讚讚讚,超詳細的講解，感謝老師無私的分析，真心希望有後續的課程可以學習
A4,5,Python 資料分析＆機器學習入門,超詳細的講解，感謝老師無私的分析，真心希望有後續的課程可以學習
A4,5,好課推,讚
A4,5,內容豐富,內容豐富，且提供許多課外補充資源
A4,5,入門好課,簡單清楚，入門好課！！！值得推薦～～
A4,5,還不錯,講解清楚~
A4,4,很豐富的機器學習課程,"機器學習內容稍微硬了點　有些理論需要自己另外去理解
不過分享了很多內容跟資源　提供有興趣的人去利用"
A4,5,適合入門,老師由淺入深的教學，不過我覺得比較適合稍微有一些程式基礎還有稍微碰過機器學習的人，不然課程會聽得不是很懂。老師講課內容豐富，講解的很清楚，發現到還有很多數學相關知識要去補，老師也提供很多自學資源，讓我收穫滿滿，謝謝老師！
A4,5,講述內容豐富,老師講課內容相當豐富，畢竟一門時數不到10小時的課，無法很深入的介紹，但老師都有提供方向和參考，讓有興趣的人能夠更深入了解，也會為同學解惑，受益良多!
A4,5,精彩,精彩
A4,5,適合初學者,受益良多，謝謝老師
A4,4,課程內容有趣,課程內容有趣且實際
A4,5,很棒的入門課程,我是完全沒有相關背景的初學者，但也能容易地跟上老師的腳步
A4,5,Python 資料分析＆機器學習入門,很完整，但需要多花些時間吸收
A4,5,老師很願意替學生解答,我是python 初學者，在上課常常遇到問題，但老師都願意指導，很感謝老師
A4,5,很不錯的一門課,因為想對機器學習有約略了解所以買了這門課，老師由淺至深，用許多實際的範例幫助學習，過程中發現機器學習真的很吃數學知識，對於高中畢業後就把函式什麼的全部還給老師的我來說，根本鴨子聽雷 ><，後面的課程真的就只能聽聽而已，覺得可惜，只能等我加強能力後再來二刷了。
A4,5,很適合對資料科學有興趣的人,"課程講到的範圍非常多，James盡可能把內容講得很容易懂！
也提到許多大神、可以自我學習的參考資料！"
A4,5,感謝老師,滿星滿星❤
A4,5,CP值高到不行。,這堂課讓我收穫滿滿，如果以後老師有開其他課，真的會手刀購買！
A4,5,適合初學者,"快速對機器學習有概念
課程提供許多入門的方法
"
A4,5,收穫滿滿的課程,內容豐富收穫滿滿的課程
A4,4,基礎知識的快速累積,快速對於機器學習有一定程度的了解
A4,5,機器學習,受益良多，但某些函數沒有解釋的很清楚
A4,5,講解清楚有趣,講解清楚有趣
A4,4,滿不錯的課程,可以幫助有興趣做Kaggle 上的專案的人。
A4,5,讚讚,學到機器學習的概念！
A4,5,淺顯易懂,深入淺出的教學非常適合新手，也推薦很多書籍資源提供大家參考。希望未來能有更進階的課程！
A4,5,讚讚~,讚讚讚讚讚讚~
A4,4,python機器學習,"基本操作和概念都很詳細對於入門來說是很好的開始
也補充許多課外資料供我們參考"
A4,5,這堂課惡補後我得到二面機會,"本人程式功力僅有初階，看完得到可以做完大公司的面試題
不管是數學還是程式都有清楚說明
真的是我心中的好課(泣泣)
"
A4,5,適合非工程師背景的人,觀念講解非常清楚
A4,5,對基礎觀念建立很有幫助,講解很清楚，也用心整理很多補充資料，讓有志學習者可再深化基礎。
A4,5,推薦,"課程說明清晰明瞭，教材用心，若不夠清楚可在Medium閱讀文字，另外也提供其他書籍或是課程給需要更深入學習有一些方向
"
A4,5,內容豐富深入淺出,適合有稍微碰過python想了解機器學習者
A4,5,入門好課程,課程講解清晰易懂
A4,5,適合初學者,容易入門
A4,5,感謝老師開立這門課，受益良多,到處找各種書籍和ＡＩ相關的線上課成，這堂課是目前最適合我們這些完全不懂的外行人的課，非常開心能找到老師的課，受益良多。
A4,5,適合初學者,老師課程只要花點時間去理解，就會覺得非常容易入門。
A4,5,適合初學者,講解清晰 易懂易操作
A4,5,適合入門的人,課程講解清晰易懂
A4,5,很棒的內容,很棒的內容，很多的額外學習資料。
A4,5,收穫很大,"對於入門的人來說是很好上手的課程
老師提供的相關資源也很多~"
A4,5,課程說明得很詳細,課程說明得很詳細
A4,4,適合練習實作,"如對實作沒經驗,很適合上這門課
如想學深入的理論知識,可考慮其他課程
上課遇到問題可在fb社團發問,講師會回復"
A4,5,很棒,學到很多技巧 很直得
A4,5,深入淺出的教學,這個課程提供入門者很清楚的邏輯，也分享很多後續繼續學習的資源
A4,5,很棒的基礎機器學習課程,"對於新手來說, 是一個非常棒的課程體驗, 雖然還希望能針對更多的模型做講解
但其實已經非常好了
感謝~~"
A4,5,讚,老師口條清晰，講的也很好!
A4,5,Python 資料分析＆機器學習入門心得,深入淺出的講解，對於想要一探 資料分析＆機器學習 的學習者來說，不外乎是最好的入門課
A4,4,評語,適合初階學員
A4,5,很棒的機器學習入門課,算是 data science 的入門課，我覺得側重在資料處理的部分相當不錯，很多其他的課程都著重在很 fancy 的模型，卻忽略一些重要的基本功。我覺得這門課可以練練 Python、學一些入門，接著再去學 Coursera 的機器學期跟深度學習，這樣的學習曲線較平緩。
A4,5,Python 資料分析＆機器學習入門,講解清楚~
A4,5,物超所值,"內容含金量極高，適合初新者，對於抽象的機器學習模型舉非常好的例子幫助理解，當然若有一點 coding, ml 基礎能夠吸收的會更多，感謝老師的用心。 "
